"subject","procedure","pSwitch","stim","trial","taskcode","transition","rt","error","errortrim"
2,"cuedproc",0.6,1,7,"mag","Switch",835,0,0
2,"cuedproc",0.6,6,8,"parity","Switch",616,0,0
2,"cuedproc",0.6,1,9,"mag","Switch",590,0,0
2,"cuedproc",0.6,7,10,"mag","Rep",821,0,0
2,"cuedproc",0.6,9,11,"parity","Switch",666,0,0
2,"cuedproc",0.6,7,12,"error","Switch",758,1,1
2,"cuedproc",0.6,4,13,"parity","Switch",953,0,1
2,"cuedproc",0.6,9,14,"mag","Switch",1200,0,0
2,"cuedproc",0.6,2,15,"parity","Switch",725,0,0
2,"cuedproc",0.6,9,16,"mag","Switch",1246,0,0
2,"cuedproc",1,6,2,"mag","Switch",535,0,1
2,"cuedproc",1,3,3,"parity","Switch",1025,0,0
2,"cuedproc",1,8,5,"parity","Switch",885,0,0
2,"cuedproc",1,7,6,"mag","Switch",688,0,0
2,"cuedproc",1,1,7,"parity","Switch",643,0,0
2,"cuedproc",1,4,8,"mag","Switch",776,0,0
2,"cuedproc",1,2,9,"parity","Switch",591,0,0
2,"cuedproc",1,9,10,"mag","Switch",655,0,0
2,"cuedproc",1,6,11,"parity","Switch",619,0,0
2,"cuedproc",1,4,12,"mag","Switch",969,0,0
2,"cuedproc",1,6,13,"parity","Switch",672,0,0
2,"cuedproc",1,4,14,"mag","Switch",1028,0,0
2,"cuedproc",1,3,15,"parity","Switch",616,0,0
2,"cuedproc",1,3,16,"mag","Switch",758,0,0
2,"cuedproc",1,3,17,"parity","Switch",671,0,0
2,"cuedproc",0.5,9,2,"parity","Switch",719,0,0
2,"cuedproc",0.5,9,3,"mag","Switch",832,0,0
2,"cuedproc",0.5,4,5,"mag","Switch",587,0,0
2,"cuedproc",0.5,7,6,"mag","Rep",882,0,0
2,"cuedproc",0.5,6,7,"mag","Rep",676,0,0
2,"cuedproc",0.5,7,8,"parity","Switch",767,0,0
2,"cuedproc",0.5,1,9,"parity","Rep",623,0,0
2,"cuedproc",0.5,6,10,"parity","Rep",621,0,0
2,"cuedproc",0.5,3,11,"parity","Rep",555,0,0
2,"cuedproc",0.5,7,12,"parity","Rep",740,0,0
2,"cuedproc",0.5,2,13,"parity","Rep",677,0,0
2,"cuedproc",0.5,3,14,"parity","Rep",936,0,0
2,"cuedproc",0.5,9,15,"error","Rep",1033,1,1
2,"cuedproc",0.5,1,16,"parity","Rep",855,0,1
2,"cuedproc",0.5,3,17,"parity","Rep",563,0,0
2,"cuedproc",0.9,8,2,"parity","Rep",675,0,0
2,"cuedproc",0.9,9,3,"error","Switch",759,1,1
2,"cuedproc",0.9,8,4,"parity","Switch",777,0,1
2,"cuedproc",0.9,9,5,"mag","Switch",1200,0,0
2,"cuedproc",0.9,9,6,"mag","Rep",485,0,0
2,"cuedproc",0.9,7,8,"mag","Switch",751,0,0
2,"cuedproc",0.9,9,9,"mag","Rep",832,0,0
2,"cuedproc",0.9,2,10,"error","Switch",660,1,1
2,"cuedproc",0.9,7,11,"mag","Switch",826,0,1
2,"cuedproc",0.9,1,13,"mag","Switch",926,0,0
2,"cuedproc",0.9,4,14,"mag","Rep",567,0,0
2,"cuedproc",0.9,1,15,"parity","Switch",655,0,0
2,"cuedproc",0.9,9,16,"mag","Switch",1316,0,0
2,"cuedproc",0.9,1,17,"parity","Switch",883,0,0
2,"cuedproc",0.1,1,2,"mag","Rep",751,0,0
2,"cuedproc",0.1,7,3,"mag","Rep",759,0,0
2,"cuedproc",0.1,4,4,"mag","Rep",639,0,0
2,"cuedproc",0.1,2,5,"mag","Rep",1044,0,0
2,"cuedproc",0.1,9,6,"mag","Rep",583,0,0
2,"cuedproc",0.1,8,8,"parity","Switch",725,0,0
2,"cuedproc",0.1,9,9,"parity","Rep",1029,0,0
2,"cuedproc",0.1,8,10,"parity","Rep",785,0,0
2,"cuedproc",0.1,4,11,"mag","Switch",864,0,0
2,"cuedproc",0.1,3,12,"mag","Rep",467,0,0
2,"cuedproc",0.1,9,13,"mag","Rep",472,0,0
2,"cuedproc",0.1,3,14,"mag","Rep",436,0,0
2,"cuedproc",0.1,3,15,"parity","Switch",754,0,0
2,"cuedproc",0.1,1,16,"parity","Rep",554,0,0
2,"cuedproc",0.1,4,17,"parity","Rep",483,0,0
2,"cuedproc",0.2,6,2,"parity","Rep",586,0,0
2,"cuedproc",0.2,1,3,"parity","Rep",473,0,0
2,"cuedproc",0.2,7,4,"parity","Rep",654,0,0
2,"cuedproc",0.2,4,5,"mag","Switch",954,0,0
2,"cuedproc",0.2,6,6,"mag","Rep",570,0,0
2,"cuedproc",0.2,9,7,"mag","Rep",578,0,0
2,"cuedproc",0.2,2,8,"mag","Rep",786,0,0
2,"cuedproc",0.2,9,9,"mag","Rep",496,0,0
2,"cuedproc",0.2,8,10,"parity","Switch",771,0,0
2,"cuedproc",0.2,2,11,"parity","Rep",995,0,0
2,"cuedproc",0.2,9,12,"parity","Rep",616,0,0
2,"cuedproc",0.2,9,13,"mag","Switch",742,0,0
2,"cuedproc",0.2,6,14,"mag","Rep",1214,0,0
2,"cuedproc",0.2,3,15,"parity","Switch",826,0,0
2,"cuedproc",0.2,9,16,"parity","Rep",719,0,0
2,"cuedproc",0.2,3,17,"parity","Rep",424,0,0
2,"cuedproc",0.5,1,2,"mag","Switch",573,0,0
2,"cuedproc",0.5,9,3,"parity","Switch",629,0,0
2,"cuedproc",0.5,9,4,"mag","Switch",763,0,0
2,"cuedproc",0.5,4,5,"mag","Rep",1090,0,0
2,"cuedproc",0.5,1,6,"parity","Switch",676,0,0
2,"cuedproc",0.5,8,7,"parity","Rep",527,0,0
2,"cuedproc",0.5,4,8,"mag","Switch",672,0,0
2,"cuedproc",0.5,1,9,"mag","Rep",508,0,0
2,"cuedproc",0.5,1,10,"mag","Rep",407,0,0
2,"cuedproc",0.5,8,11,"parity","Switch",542,0,0
2,"cuedproc",0.5,4,12,"parity","Rep",544,0,0
2,"cuedproc",0.5,9,13,"error","Rep",487,1,1
2,"cuedproc",0.5,2,14,"parity","Rep",470,0,1
2,"cuedproc",0.5,1,15,"mag","Switch",642,0,0
2,"cuedproc",0.5,8,16,"mag","Rep",591,0,0
2,"cuedproc",0.5,7,17,"mag","Rep",471,0,0
2,"cuedproc",0.3,6,2,"mag","Rep",511,0,0
2,"cuedproc",0.3,4,3,"mag","Rep",513,0,0
2,"cuedproc",0.3,9,4,"mag","Rep",916,0,0
2,"cuedproc",0.3,2,5,"parity","Switch",725,0,0
2,"cuedproc",0.3,8,6,"parity","Rep",686,0,0
2,"cuedproc",0.3,1,7,"mag","Switch",625,0,0
2,"cuedproc",0.3,1,8,"parity","Switch",807,0,0
2,"cuedproc",0.3,8,9,"parity","Rep",565,0,0
2,"cuedproc",0.3,3,11,"parity","Rep",505,0,0
2,"cuedproc",0.3,7,12,"parity","Rep",461,0,0
2,"cuedproc",0.3,3,13,"mag","Switch",713,0,0
2,"cuedproc",0.3,6,14,"mag","Rep",739,0,0
2,"cuedproc",0.3,1,15,"mag","Rep",508,0,0
2,"cuedproc",0.3,3,16,"mag","Rep",511,0,0
2,"cuedproc",0.3,9,17,"mag","Rep",969,0,0
2,"cuedproc",0.4,8,2,"mag","Rep",499,0,0
2,"cuedproc",0.4,7,3,"parity","Switch",710,0,0
2,"cuedproc",0.4,7,4,"mag","Switch",569,0,0
2,"cuedproc",0.4,4,5,"mag","Rep",705,0,0
2,"cuedproc",0.4,3,6,"mag","Rep",522,0,0
2,"cuedproc",0.4,9,7,"mag","Rep",804,0,0
2,"cuedproc",0.4,6,8,"mag","Rep",618,0,0
2,"cuedproc",0.4,4,9,"mag","Rep",472,0,0
2,"cuedproc",0.4,3,10,"mag","Rep",645,0,0
2,"cuedproc",0.4,6,11,"mag","Rep",641,0,0
2,"cuedproc",0.4,9,12,"mag","Rep",679,0,0
2,"cuedproc",0.4,4,13,"mag","Rep",514,0,0
2,"cuedproc",0.4,9,14,"mag","Rep",604,0,0
2,"cuedproc",0.4,1,15,"parity","Switch",707,0,0
2,"cuedproc",0.4,1,16,"parity","Rep",917,0,0
2,"cuedproc",0.4,4,17,"parity","Rep",1126,0,0
2,"cuedproc",1,8,2,"parity","Switch",539,0,0
2,"cuedproc",1,4,3,"mag","Switch",844,0,0
2,"cuedproc",1,3,4,"parity","Switch",569,0,0
2,"cuedproc",1,9,5,"mag","Switch",609,0,0
2,"cuedproc",1,6,6,"parity","Switch",640,0,0
2,"cuedproc",1,1,7,"mag","Switch",493,0,0
2,"cuedproc",1,8,8,"parity","Switch",481,0,0
2,"cuedproc",1,9,9,"mag","Switch",845,0,0
2,"cuedproc",1,3,10,"parity","Switch",552,0,0
2,"cuedproc",1,4,11,"error","Switch",513,1,1
2,"cuedproc",1,7,12,"parity","Switch",510,0,1
2,"cuedproc",1,2,13,"mag","Switch",488,0,0
2,"cuedproc",1,6,14,"parity","Switch",500,0,0
2,"cuedproc",1,1,15,"mag","Switch",510,0,0
2,"cuedproc",1,2,16,"parity","Switch",504,0,0
2,"cuedproc",1,3,17,"mag","Switch",451,0,0
2,"cuedproc",0,2,2,"mag","Rep",433,0,1
2,"cuedproc",0,9,3,"mag","Rep",375,0,0
2,"cuedproc",0,7,4,"mag","Rep",456,0,0
2,"cuedproc",0,6,5,"mag","Rep",397,0,0
2,"cuedproc",0,2,6,"mag","Rep",404,0,0
2,"cuedproc",0,8,7,"mag","Rep",404,0,0
2,"cuedproc",0,3,8,"mag","Rep",483,0,0
2,"cuedproc",0,6,9,"mag","Rep",487,0,0
2,"cuedproc",0,7,10,"mag","Rep",387,0,0
2,"cuedproc",0,7,11,"mag","Rep",363,0,0
2,"cuedproc",0,4,12,"mag","Rep",476,0,0
2,"cuedproc",0,7,13,"mag","Rep",440,0,0
2,"cuedproc",0,9,14,"mag","Rep",454,0,0
2,"cuedproc",0,8,15,"mag","Rep",436,0,0
2,"cuedproc",0,8,16,"mag","Rep",417,0,0
2,"cuedproc",0,6,17,"mag","Rep",624,0,0
2,"cuedproc",0.8,6,2,"mag","Switch",572,0,0
2,"cuedproc",0.8,2,3,"parity","Switch",652,0,0
2,"cuedproc",0.8,9,4,"parity","Rep",512,0,0
2,"cuedproc",0.8,1,6,"parity","Switch",695,0,0
2,"cuedproc",0.8,4,7,"error","Switch",522,1,1
2,"cuedproc",0.8,8,8,"parity","Switch",614,0,1
2,"cuedproc",0.8,9,9,"error","Switch",892,1,1
2,"cuedproc",0.8,8,10,"parity","Switch",857,0,1
2,"cuedproc",0.8,4,11,"mag","Switch",661,0,0
2,"cuedproc",0.8,2,12,"parity","Switch",543,0,0
2,"cuedproc",0.8,6,13,"mag","Switch",832,0,0
2,"cuedproc",0.8,6,14,"parity","Switch",429,0,0
2,"cuedproc",0.8,9,15,"mag","Switch",603,0,0
2,"cuedproc",0.8,7,16,"error","Switch",778,1,1
2,"cuedproc",0.7,7,2,"error","Switch",596,1,1
2,"cuedproc",0.7,3,3,"parity","Switch",909,0,1
2,"cuedproc",0.7,8,4,"parity","Rep",679,0,0
2,"cuedproc",0.7,4,5,"parity","Rep",722,0,0
2,"cuedproc",0.7,7,6,"parity","Rep",548,0,0
2,"cuedproc",0.7,6,7,"parity","Rep",572,0,0
2,"cuedproc",0.7,1,8,"mag","Switch",749,0,0
2,"cuedproc",0.7,4,9,"parity","Switch",1069,0,0
2,"cuedproc",0.7,1,10,"mag","Switch",599,0,0
2,"cuedproc",0.7,6,11,"parity","Switch",574,0,0
2,"cuedproc",0.7,1,12,"mag","Switch",486,0,0
2,"cuedproc",0.7,3,13,"parity","Switch",634,0,0
2,"cuedproc",0.7,1,14,"mag","Switch",559,0,0
2,"cuedproc",0.7,1,15,"mag","Rep",456,0,0
2,"cuedproc",0.7,1,16,"mag","Rep",365,0,0
2,"cuedproc",0.7,1,17,"parity","Switch",341,0,0
2,"cuedproc",0.6,6,2,"parity","Switch",549,0,0
2,"cuedproc",0.6,8,3,"mag","Switch",510,0,0
2,"cuedproc",0.6,7,4,"parity","Switch",560,0,0
2,"cuedproc",0.6,3,5,"mag","Switch",648,0,0
2,"cuedproc",0.6,9,6,"mag","Rep",829,0,0
2,"cuedproc",0.6,4,7,"parity","Switch",985,0,0
2,"cuedproc",0.6,3,8,"mag","Switch",607,0,0
2,"cuedproc",0.6,3,9,"mag","Rep",454,0,0
2,"cuedproc",0.6,3,10,"mag","Rep",331,0,0
2,"cuedproc",0.6,8,11,"mag","Rep",541,0,0
2,"cuedproc",0.6,9,12,"parity","Switch",711,0,0
2,"cuedproc",0.6,8,13,"mag","Switch",609,0,0
2,"cuedproc",0.6,9,14,"parity","Switch",847,0,0
2,"cuedproc",0.6,6,15,"parity","Rep",963,0,0
2,"cuedproc",0.6,9,17,"parity","Switch",559,0,0
2,"cuedproc",0.2,6,2,"parity","Switch",611,0,0
2,"cuedproc",0.2,2,3,"parity","Rep",593,0,0
2,"cuedproc",0.2,2,4,"parity","Rep",440,0,0
2,"cuedproc",0.2,7,5,"parity","Rep",550,0,0
2,"cuedproc",0.2,8,6,"mag","Switch",503,0,0
2,"cuedproc",0.2,1,7,"mag","Rep",530,0,0
2,"cuedproc",0.2,8,8,"mag","Rep",516,0,0
2,"cuedproc",0.2,3,9,"mag","Rep",494,0,0
2,"cuedproc",0.2,1,10,"mag","Rep",473,0,0
2,"cuedproc",0.2,4,11,"mag","Rep",549,0,0
2,"cuedproc",0.2,6,12,"parity","Switch",606,0,0
2,"cuedproc",0.2,3,13,"parity","Rep",500,0,0
2,"cuedproc",0.2,7,14,"parity","Rep",615,0,0
2,"cuedproc",0.2,3,15,"parity","Rep",493,0,0
2,"cuedproc",0.2,7,16,"parity","Rep",688,0,0
2,"cuedproc",0.2,7,17,"parity","Rep",515,0,0
2,"cuedproc",0,4,2,"parity","Rep",517,0,1
2,"cuedproc",0,1,3,"parity","Rep",456,0,0
2,"cuedproc",0,7,4,"parity","Rep",789,0,0
2,"cuedproc",0,4,5,"parity","Rep",564,0,0
2,"cuedproc",0,2,6,"parity","Rep",604,0,0
2,"cuedproc",0,8,7,"parity","Rep",442,0,0
2,"cuedproc",0,4,8,"parity","Rep",456,0,0
2,"cuedproc",0,7,9,"mag","Switch",1022,0,0
2,"cuedproc",0,6,10,"mag","Rep",618,0,0
2,"cuedproc",0,1,11,"mag","Rep",424,0,0
2,"cuedproc",0,4,12,"error","Rep",479,1,1
2,"cuedproc",0,3,13,"mag","Rep",541,0,1
2,"cuedproc",0,7,14,"mag","Rep",486,0,0
2,"cuedproc",0,2,15,"mag","Rep",626,0,0
2,"cuedproc",0,7,16,"mag","Rep",616,0,0
2,"cuedproc",0,6,17,"mag","Rep",462,0,0
2,"cuedproc",0.7,1,2,"parity","Switch",687,0,0
2,"cuedproc",0.7,3,3,"mag","Switch",913,0,0
2,"cuedproc",0.7,2,4,"parity","Switch",611,0,0
2,"cuedproc",0.7,7,5,"mag","Switch",864,0,0
2,"cuedproc",0.7,8,6,"mag","Rep",531,0,0
2,"cuedproc",0.7,6,7,"parity","Switch",620,0,0
2,"cuedproc",0.7,8,8,"mag","Switch",602,0,0
2,"cuedproc",0.7,4,10,"mag","Switch",1174,0,0
2,"cuedproc",0.7,6,11,"mag","Rep",900,0,0
2,"cuedproc",0.7,9,12,"parity","Switch",702,0,0
2,"cuedproc",0.7,1,13,"mag","Switch",616,0,0
2,"cuedproc",0.7,4,14,"mag","Rep",582,0,0
2,"cuedproc",0.7,7,15,"error","Switch",733,1,1
2,"cuedproc",0.7,8,16,"mag","Switch",729,0,1
2,"cuedproc",0.7,9,17,"mag","Rep",689,0,0
2,"cuedproc",0.3,9,2,"mag","Switch",778,0,0
2,"cuedproc",0.3,8,3,"mag","Rep",809,0,0
2,"cuedproc",0.3,9,4,"mag","Rep",671,0,0
2,"cuedproc",0.3,3,5,"parity","Switch",643,0,0
2,"cuedproc",0.3,4,6,"parity","Rep",600,0,0
2,"cuedproc",0.3,9,7,"parity","Rep",590,0,0
2,"cuedproc",0.3,4,8,"parity","Rep",598,0,0
2,"cuedproc",0.3,4,9,"parity","Rep",541,0,0
2,"cuedproc",0.3,6,10,"parity","Rep",510,0,0
2,"cuedproc",0.3,1,11,"parity","Rep",433,0,0
2,"cuedproc",0.3,2,12,"parity","Rep",527,0,0
2,"cuedproc",0.3,3,13,"parity","Rep",632,0,0
2,"cuedproc",0.3,6,14,"parity","Rep",621,0,0
2,"cuedproc",0.3,6,15,"parity","Rep",411,0,0
2,"cuedproc",0.3,9,16,"error","Switch",842,1,1
2,"cuedproc",0.3,7,17,"mag","Rep",649,0,1
2,"cuedproc",0.9,8,2,"parity","Switch",639,0,0
2,"cuedproc",0.9,7,3,"mag","Switch",805,0,0
2,"cuedproc",0.9,1,4,"parity","Switch",739,0,0
2,"cuedproc",0.9,9,5,"mag","Switch",668,0,0
2,"cuedproc",0.9,1,6,"parity","Switch",591,0,0
2,"cuedproc",0.9,6,7,"parity","Rep",759,0,0
2,"cuedproc",0.9,8,8,"mag","Switch",511,0,0
2,"cuedproc",0.9,3,9,"parity","Switch",729,0,0
2,"cuedproc",0.9,8,10,"mag","Switch",658,0,0
2,"cuedproc",0.9,7,11,"parity","Switch",735,0,0
2,"cuedproc",0.9,4,12,"mag","Switch",816,0,0
2,"cuedproc",0.9,2,13,"mag","Rep",549,0,0
2,"cuedproc",0.9,3,14,"parity","Switch",718,0,0
2,"cuedproc",0.9,1,15,"mag","Switch",567,0,0
2,"cuedproc",0.9,6,16,"parity","Switch",592,0,0
2,"cuedproc",0.9,3,17,"mag","Switch",1046,0,0
2,"cuedproc",0.4,7,2,"mag","Switch",1243,0,0
2,"cuedproc",0.4,8,3,"mag","Rep",559,0,0
2,"cuedproc",0.4,2,4,"mag","Rep",495,0,0
2,"cuedproc",0.4,4,5,"mag","Rep",554,0,0
2,"cuedproc",0.4,6,6,"mag","Rep",587,0,0
2,"cuedproc",0.4,8,7,"parity","Switch",555,0,0
2,"cuedproc",0.4,7,8,"parity","Rep",516,0,0
2,"cuedproc",0.4,7,9,"parity","Rep",718,0,0
2,"cuedproc",0.4,6,10,"parity","Rep",568,0,0
2,"cuedproc",0.4,3,11,"parity","Rep",1264,0,0
2,"cuedproc",0.4,4,12,"mag","Switch",682,0,0
2,"cuedproc",0.4,4,13,"parity","Switch",1005,0,0
2,"cuedproc",0.4,7,14,"parity","Rep",802,0,0
2,"cuedproc",0.4,1,15,"mag","Switch",528,0,0
2,"cuedproc",0.4,9,16,"error","Rep",658,1,1
2,"cuedproc",0.4,1,17,"mag","Rep",480,0,1
2,"cuedproc",0.5,3,2,"parity","Rep",474,0,0
2,"cuedproc",0.5,4,3,"parity","Rep",695,0,0
2,"cuedproc",0.5,8,4,"parity","Rep",472,0,0
2,"cuedproc",0.5,1,5,"mag","Switch",597,0,0
2,"cuedproc",0.5,1,6,"parity","Switch",667,0,0
2,"cuedproc",0.5,8,7,"parity","Rep",567,0,0
2,"cuedproc",0.5,9,8,"mag","Switch",575,0,0
2,"cuedproc",0.5,4,9,"parity","Switch",631,0,0
2,"cuedproc",0.5,3,10,"mag","Switch",597,0,0
2,"cuedproc",0.5,4,11,"parity","Switch",651,0,0
2,"cuedproc",0.5,2,12,"mag","Switch",1136,0,0
2,"cuedproc",0.5,9,13,"error","Switch",575,1,1
2,"cuedproc",0.5,9,14,"parity","Rep",402,0,1
2,"cuedproc",0.5,9,15,"error","Switch",409,1,1
2,"cuedproc",0.5,9,16,"mag","Rep",579,0,1
2,"cuedproc",0.5,4,17,"mag","Rep",746,0,0
2,"cuedproc",1,7,2,"error","Switch",409,1,1
2,"cuedproc",1,6,3,"parity","Switch",594,0,1
2,"cuedproc",1,3,4,"mag","Switch",569,0,0
2,"cuedproc",1,2,5,"parity","Switch",553,0,0
2,"cuedproc",1,4,6,"mag","Switch",786,0,0
2,"cuedproc",1,6,7,"parity","Switch",521,0,0
2,"cuedproc",1,4,8,"mag","Switch",387,0,0
2,"cuedproc",1,8,9,"parity","Switch",443,0,0
2,"cuedproc",1,4,10,"mag","Switch",393,0,0
2,"cuedproc",1,6,11,"parity","Switch",417,0,0
2,"cuedproc",1,8,12,"mag","Switch",535,0,0
2,"cuedproc",1,7,13,"parity","Switch",609,0,0
2,"cuedproc",1,6,14,"mag","Switch",552,0,0
2,"cuedproc",1,9,15,"parity","Switch",673,0,0
2,"cuedproc",1,6,16,"mag","Switch",412,0,0
2,"cuedproc",1,6,17,"parity","Switch",530,0,0
2,"cuedproc",0.6,7,2,"mag","Switch",737,0,0
2,"cuedproc",0.6,3,3,"parity","Switch",874,0,0
2,"cuedproc",0.6,3,4,"parity","Rep",533,0,0
2,"cuedproc",0.6,7,5,"error","Switch",623,1,1
2,"cuedproc",0.6,1,6,"parity","Switch",575,0,1
2,"cuedproc",0.6,8,7,"mag","Switch",599,0,0
2,"cuedproc",0.6,3,8,"mag","Rep",1230,0,0
2,"cuedproc",0.6,1,9,"parity","Switch",617,0,0
2,"cuedproc",0.6,8,10,"parity","Rep",647,0,0
2,"cuedproc",0.6,7,11,"mag","Switch",803,0,0
2,"cuedproc",0.6,8,12,"parity","Switch",657,0,0
2,"cuedproc",0.6,2,13,"mag","Switch",990,0,0
2,"cuedproc",0.6,4,14,"mag","Rep",644,0,0
2,"cuedproc",0.6,3,16,"parity","Rep",524,0,0
2,"cuedproc",0.6,8,17,"mag","Switch",670,0,0
2,"cuedproc",0.1,3,2,"mag","Rep",365,0,0
2,"cuedproc",0.1,6,3,"mag","Rep",454,0,0
2,"cuedproc",0.1,6,4,"mag","Rep",500,0,0
2,"cuedproc",0.1,4,5,"mag","Rep",551,0,0
2,"cuedproc",0.1,9,6,"mag","Rep",568,0,0
2,"cuedproc",0.1,1,7,"mag","Rep",464,0,0
2,"cuedproc",0.1,1,8,"mag","Rep",404,0,0
2,"cuedproc",0.1,9,9,"mag","Rep",403,0,0
2,"cuedproc",0.1,1,10,"parity","Switch",434,0,0
2,"cuedproc",0.1,8,11,"parity","Rep",424,0,0
2,"cuedproc",0.1,2,12,"parity","Rep",487,0,0
2,"cuedproc",0.1,4,13,"parity","Rep",466,0,0
2,"cuedproc",0.1,8,14,"parity","Rep",391,0,0
2,"cuedproc",0.1,6,15,"parity","Rep",335,0,0
2,"cuedproc",0.1,4,16,"parity","Rep",353,0,0
2,"cuedproc",0.1,3,17,"parity","Rep",483,0,0
2,"cuedproc",0.8,8,2,"parity","Switch",409,0,0
2,"cuedproc",0.8,9,3,"mag","Switch",504,0,0
2,"cuedproc",0.8,6,4,"parity","Switch",723,0,0
2,"cuedproc",0.8,3,5,"parity","Rep",469,0,0
2,"cuedproc",0.8,8,6,"parity","Rep",377,0,0
2,"cuedproc",0.8,2,7,"mag","Switch",977,0,0
2,"cuedproc",0.8,8,8,"mag","Rep",784,0,0
2,"cuedproc",0.8,7,9,"mag","Rep",463,0,0
2,"cuedproc",0.8,3,10,"parity","Switch",787,0,0
2,"cuedproc",0.8,3,11,"mag","Switch",682,0,0
2,"cuedproc",0.8,3,12,"parity","Switch",397,0,0
2,"cuedproc",0.8,3,13,"mag","Switch",380,0,0
2,"cuedproc",0.8,9,14,"error","Switch",661,1,1
2,"cuedproc",0.8,6,15,"mag","Switch",795,0,1
2,"cuedproc",0.8,4,16,"parity","Switch",673,0,0
2,"cuedproc",0.8,4,17,"mag","Switch",781,0,0
2,"cuedproc",0.4,1,2,"parity","Switch",662,0,0
2,"cuedproc",0.4,9,3,"mag","Switch",665,0,0
2,"cuedproc",0.4,4,4,"parity","Switch",717,0,0
2,"cuedproc",0.4,9,5,"parity","Rep",615,0,0
2,"cuedproc",0.4,9,6,"parity","Rep",564,0,0
2,"cuedproc",0.4,1,7,"parity","Rep",484,0,0
2,"cuedproc",0.4,3,8,"parity","Rep",448,0,0
2,"cuedproc",0.4,3,9,"parity","Rep",365,0,0
2,"cuedproc",0.4,9,10,"parity","Rep",1102,0,0
2,"cuedproc",0.4,4,11,"error","Switch",543,1,1
2,"cuedproc",0.4,6,12,"parity","Switch",787,0,1
2,"cuedproc",0.4,4,13,"mag","Switch",609,0,0
2,"cuedproc",0.4,6,14,"mag","Rep",776,0,0
2,"cuedproc",0.4,1,15,"mag","Rep",504,0,0
2,"cuedproc",0.4,3,16,"mag","Rep",483,0,0
2,"cuedproc",0.4,4,17,"mag","Rep",502,0,0
2,"cuedproc",0.5,2,2,"parity","Switch",590,0,0
2,"cuedproc",0.5,2,3,"mag","Switch",814,0,0
2,"cuedproc",0.5,4,4,"mag","Rep",1155,0,0
2,"cuedproc",0.5,2,5,"mag","Rep",626,0,0
2,"cuedproc",0.5,6,6,"mag","Rep",768,0,0
2,"cuedproc",0.5,9,7,"mag","Rep",511,0,0
2,"cuedproc",0.5,4,8,"parity","Switch",594,0,0
2,"cuedproc",0.5,7,9,"parity","Rep",785,0,0
2,"cuedproc",0.5,3,10,"parity","Rep",848,0,0
2,"cuedproc",0.5,4,11,"parity","Rep",1020,0,0
2,"cuedproc",0.5,7,12,"mag","Switch",856,0,0
2,"cuedproc",0.5,3,13,"parity","Switch",836,0,0
2,"cuedproc",0.5,1,14,"mag","Switch",600,0,0
2,"cuedproc",0.5,1,15,"parity","Switch",759,0,0
2,"cuedproc",0.5,7,16,"mag","Switch",798,0,0
2,"cuedproc",0.5,1,17,"mag","Rep",452,0,0
2,"cuedproc",0.8,1,2,"mag","Switch",424,0,0
2,"cuedproc",0.8,9,3,"error","Switch",574,1,1
2,"cuedproc",0.8,9,4,"parity","Rep",513,0,1
2,"cuedproc",0.8,9,5,"parity","Rep",411,0,0
2,"cuedproc",0.8,3,6,"mag","Switch",538,0,0
2,"cuedproc",0.8,6,7,"parity","Switch",787,0,0
2,"cuedproc",0.8,3,8,"parity","Rep",626,0,0
2,"cuedproc",0.8,7,9,"error","Switch",703,1,1
2,"cuedproc",0.8,6,10,"parity","Switch",620,0,1
2,"cuedproc",0.8,9,11,"error","Switch",586,1,1
2,"cuedproc",0.8,1,12,"parity","Switch",828,0,1
2,"cuedproc",0.8,1,13,"mag","Switch",520,0,0
2,"cuedproc",0.8,8,14,"mag","Rep",1179,0,0
2,"cuedproc",0.8,1,15,"parity","Switch",681,0,0
2,"cuedproc",0.8,8,16,"mag","Switch",884,0,0
2,"cuedproc",0.8,7,17,"parity","Switch",678,0,0
2,"cuedproc",0.7,6,2,"mag","Switch",556,0,0
2,"cuedproc",0.7,8,3,"parity","Switch",581,0,0
2,"cuedproc",0.7,7,4,"error","Switch",653,1,1
2,"cuedproc",0.7,1,5,"parity","Switch",628,0,1
2,"cuedproc",0.7,8,6,"mag","Switch",1009,0,0
2,"cuedproc",0.7,4,7,"parity","Switch",830,0,0
2,"cuedproc",0.7,8,8,"parity","Rep",603,0,0
2,"cuedproc",0.7,8,9,"mag","Switch",720,0,0
2,"cuedproc",0.7,2,10,"mag","Rep",722,0,0
2,"cuedproc",0.7,8,11,"parity","Switch",740,0,0
2,"cuedproc",0.7,3,12,"mag","Switch",829,0,0
2,"cuedproc",0.7,1,13,"parity","Switch",865,0,0
2,"cuedproc",0.7,4,14,"mag","Switch",1236,0,0
2,"cuedproc",0.7,7,15,"error","Rep",1031,1,1
2,"cuedproc",0.7,4,16,"parity","Switch",718,0,1
2,"cuedproc",0.7,7,17,"parity","Rep",703,0,0
2,"cuedproc",0,2,2,"mag","Rep",740,0,1
2,"cuedproc",0,8,3,"mag","Rep",517,0,0
2,"cuedproc",0,3,4,"mag","Rep",487,0,0
2,"cuedproc",0,4,5,"mag","Rep",435,0,0
2,"cuedproc",0,9,6,"error","Rep",505,1,1
2,"cuedproc",0,9,7,"mag","Rep",502,0,1
2,"cuedproc",0,7,8,"mag","Rep",505,0,0
2,"cuedproc",0,7,9,"mag","Rep",348,0,0
